19:26:36,127.0.0.1,mike,1,Logged in.
19:33:47,127.0.0.1,mike,1,Logged out.
19:33:59,127.0.0.1,mike,1,Logged in.
19:35:27,127.0.0.1,mike,1,Logged out.
19:43:48,127.0.0.1,mike,1,Logged in.
